begin,v
2025-05-19T23:41+02:00,585
2025-05-19T23:42+02:00,584
2025-05-19T23:43+02:00,582
2025-05-19T23:44+02:00,581
2025-05-19T23:45+02:00,579
2025-05-19T23:46+02:00,578
2025-05-19T23:47+02:00,576
2025-05-19T23:48+02:00,575
2025-05-19T23:49+02:00,573
2025-05-19T23:50+02:00,571
2025-05-19T23:51+02:00,570
2025-05-19T23:52+02:00,569
2025-05-19T23:53+02:00,567
2025-05-19T23:54+02:00,566
2025-05-19T23:55+02:00,565
2025-05-19T23:56+02:00,563
2025-05-19T23:57+02:00,562
2025-05-19T23:58+02:00,561
2025-05-19T23:59+02:00,559
2025-05-20T00:00+02:00,558
2025-05-20T00:01+02:00,557
2025-05-20T00:02+02:00,555
2025-05-20T00:03+02:00,554
2025-05-20T00:04+02:00,552
2025-05-20T00:05+02:00,551
2025-05-20T00:06+02:00,550
2025-05-20T00:07+02:00,548
2025-05-20T00:08+02:00,547
2025-05-20T00:09+02:00,545
2025-05-20T00:10+02:00,544
2025-05-20T00:11+02:00,542
2025-05-20T00:12+02:00,541
2025-05-20T00:13+02:00,540
2025-05-20T00:14+02:00,538
2025-05-20T00:15+02:00,537
2025-05-20T00:16+02:00,536
2025-05-20T00:17+02:00,534
2025-05-20T00:18+02:00,533
2025-05-20T00:19+02:00,532
2025-05-20T00:20+02:00,530
2025-05-20T00:21+02:00,529
2025-05-20T00:22+02:00,528
2025-05-20T00:23+02:00,527
2025-05-20T00:24+02:00,525
2025-05-20T00:25+02:00,524
2025-05-20T00:26+02:00,523
2025-05-20T00:27+02:00,522
2025-05-20T00:28+02:00,520
2025-05-20T00:29+02:00,519
2025-05-20T00:30+02:00,517
2025-05-20T00:31+02:00,516
2025-05-20T00:32+02:00,515
2025-05-20T00:33+02:00,513
2025-05-20T00:34+02:00,512
2025-05-20T00:35+02:00,511
2025-05-20T00:36+02:00,510
2025-05-20T00:37+02:00,509
2025-05-20T00:38+02:00,508
2025-05-20T00:39+02:00,507
2025-05-20T00:40+02:00,505
2025-05-20T00:41+02:00,504
2025-05-20T00:42+02:00,503
2025-05-20T00:43+02:00,502
2025-05-20T00:44+02:00,500
2025-05-20T00:45+02:00,500
2025-05-20T00:46+02:00,498
2025-05-20T00:47+02:00,497
2025-05-20T00:48+02:00,497
2025-05-20T00:49+02:00,495
2025-05-20T00:50+02:00,494
2025-05-20T00:51+02:00,493
2025-05-20T00:52+02:00,492
2025-05-20T00:53+02:00,490
2025-05-20T00:54+02:00,489
2025-05-20T00:55+02:00,488
2025-05-20T00:56+02:00,487
2025-05-20T00:57+02:00,485
2025-05-20T00:58+02:00,485
2025-05-20T00:59+02:00,483
2025-05-20T01:00+02:00,482
2025-05-20T01:01+02:00,481
2025-05-20T01:02+02:00,480
2025-05-20T01:03+02:00,479
2025-05-20T01:04+02:00,478
2025-05-20T01:05+02:00,477
2025-05-20T01:06+02:00,476
2025-05-20T01:07+02:00,475
2025-05-20T01:08+02:00,474
2025-05-20T01:09+02:00,473
2025-05-20T01:10+02:00,472
2025-05-20T01:11+02:00,471
2025-05-20T01:12+02:00,470
2025-05-20T01:13+02:00,469
2025-05-20T01:14+02:00,468
2025-05-20T01:15+02:00,467
2025-05-20T01:16+02:00,466
2025-05-20T01:17+02:00,465
2025-05-20T01:18+02:00,463
2025-05-20T01:19+02:00,462
2025-05-20T01:20+02:00,461
2025-05-20T01:21+02:00,460
2025-05-20T01:22+02:00,459
2025-05-20T01:23+02:00,458
2025-05-20T01:24+02:00,457
2025-05-20T01:25+02:00,456
2025-05-20T01:26+02:00,455
2025-05-20T01:27+02:00,454
2025-05-20T01:28+02:00,453
2025-05-20T01:29+02:00,452
2025-05-20T01:30+02:00,451
2025-05-20T01:31+02:00,450
2025-05-20T01:32+02:00,449
2025-05-20T01:33+02:00,449
2025-05-20T01:34+02:00,447
2025-05-20T01:35+02:00,446
2025-05-20T01:36+02:00,445
2025-05-20T01:37+02:00,444
2025-05-20T01:38+02:00,443
2025-05-20T01:39+02:00,442
2025-05-20T01:40+02:00,441
2025-05-20T01:41+02:00,440
2025-05-20T01:42+02:00,439
2025-05-20T01:43+02:00,438
2025-05-20T01:44+02:00,437
2025-05-20T01:45+02:00,436
2025-05-20T01:46+02:00,435
2025-05-20T01:47+02:00,434
2025-05-20T01:48+02:00,433
2025-05-20T01:49+02:00,432
2025-05-20T01:50+02:00,432
2025-05-20T01:51+02:00,431
2025-05-20T01:52+02:00,430
2025-05-20T01:53+02:00,429
2025-05-20T01:54+02:00,428
2025-05-20T01:55+02:00,428
2025-05-20T01:56+02:00,427
2025-05-20T01:57+02:00,426
2025-05-20T01:58+02:00,425
2025-05-20T01:59+02:00,425
2025-05-20T02:00+02:00,424
2025-05-20T02:01+02:00,423
2025-05-20T02:02+02:00,422
2025-05-20T02:03+02:00,421
2025-05-20T02:04+02:00,420
2025-05-20T02:05+02:00,419
2025-05-20T02:06+02:00,418
2025-05-20T02:07+02:00,417
2025-05-20T02:08+02:00,416
2025-05-20T02:09+02:00,415
2025-05-20T02:10+02:00,415
2025-05-20T02:11+02:00,414
2025-05-20T02:12+02:00,413
2025-05-20T02:13+02:00,412
2025-05-20T02:14+02:00,411
2025-05-20T02:15+02:00,410
2025-05-20T02:16+02:00,409
2025-05-20T02:17+02:00,408
2025-05-20T02:18+02:00,407
2025-05-20T02:19+02:00,406
2025-05-20T02:20+02:00,405
2025-05-20T02:21+02:00,405
2025-05-20T02:22+02:00,404
2025-05-20T02:23+02:00,403
2025-05-20T02:24+02:00,402
2025-05-20T02:25+02:00,401
2025-05-20T02:26+02:00,401
2025-05-20T02:27+02:00,400
2025-05-20T02:28+02:00,399
2025-05-20T02:29+02:00,398
2025-05-20T02:30+02:00,397
2025-05-20T02:31+02:00,396
2025-05-20T02:32+02:00,395
2025-05-20T02:33+02:00,394
2025-05-20T02:34+02:00,394
2025-05-20T02:35+02:00,393
2025-05-20T02:36+02:00,392
2025-05-20T02:37+02:00,392
2025-05-20T02:38+02:00,391
2025-05-20T02:39+02:00,390
2025-05-20T02:40+02:00,389
2025-05-20T02:41+02:00,388
2025-05-20T02:42+02:00,387
2025-05-20T02:43+02:00,386
2025-05-20T02:44+02:00,385
2025-05-20T02:45+02:00,385
2025-05-20T02:46+02:00,384
2025-05-20T02:47+02:00,383
2025-05-20T02:48+02:00,383
2025-05-20T02:49+02:00,382
2025-05-20T02:50+02:00,381
2025-05-20T02:51+02:00,380
2025-05-20T02:52+02:00,379
2025-05-20T02:53+02:00,378
2025-05-20T02:54+02:00,377
2025-05-20T02:55+02:00,376
2025-05-20T02:56+02:00,375
2025-05-20T02:57+02:00,375
2025-05-20T02:58+02:00,374
2025-05-20T02:59+02:00,373
2025-05-20T03:00+02:00,372
2025-05-20T03:01+02:00,371
2025-05-20T03:02+02:00,371
2025-05-20T03:03+02:00,370
2025-05-20T03:04+02:00,369
2025-05-20T03:05+02:00,368
2025-05-20T03:06+02:00,368
2025-05-20T03:07+02:00,367
2025-05-20T03:08+02:00,366
2025-05-20T03:09+02:00,365
2025-05-20T03:10+02:00,364
2025-05-20T03:11+02:00,363
2025-05-20T03:12+02:00,363
2025-05-20T03:13+02:00,362
2025-05-20T03:14+02:00,361
2025-05-20T03:15+02:00,361
2025-05-20T03:16+02:00,360
2025-05-20T03:17+02:00,359
2025-05-20T03:18+02:00,358
2025-05-20T03:19+02:00,358
2025-05-20T03:20+02:00,357
2025-05-20T03:21+02:00,356
2025-05-20T03:22+02:00,355
2025-05-20T03:23+02:00,354
2025-05-20T03:24+02:00,353
2025-05-20T03:25+02:00,353
2025-05-20T03:26+02:00,352
2025-05-20T03:27+02:00,351
2025-05-20T03:28+02:00,351
2025-05-20T03:29+02:00,350
2025-05-20T03:30+02:00,350
2025-05-20T03:31+02:00,349
2025-05-20T03:32+02:00,348
2025-05-20T03:33+02:00,348
2025-05-20T03:34+02:00,347
2025-05-20T03:35+02:00,346
2025-05-20T03:36+02:00,346
2025-05-20T03:37+02:00,345
2025-05-20T03:38+02:00,344
2025-05-20T03:39+02:00,344
2025-05-20T03:40+02:00,343
2025-05-20T03:41+02:00,342
2025-05-20T03:42+02:00,341
2025-05-20T03:43+02:00,341
2025-05-20T03:44+02:00,340
2025-05-20T03:45+02:00,339
2025-05-20T03:46+02:00,339
2025-05-20T03:47+02:00,338
2025-05-20T03:48+02:00,337
2025-05-20T03:49+02:00,337
2025-05-20T03:50+02:00,336
2025-05-20T03:51+02:00,335
2025-05-20T03:52+02:00,334
2025-05-20T03:53+02:00,333
2025-05-20T03:54+02:00,333
2025-05-20T03:55+02:00,333
2025-05-20T03:56+02:00,332
2025-05-20T03:57+02:00,332
2025-05-20T03:58+02:00,331
2025-05-20T03:59+02:00,331
2025-05-20T04:01+02:00,329
2025-05-20T04:02+02:00,329
2025-05-20T04:03+02:00,328
2025-05-20T04:04+02:00,327
2025-05-20T04:05+02:00,326
2025-05-20T04:06+02:00,326
2025-05-20T04:07+02:00,325
2025-05-20T04:08+02:00,325
2025-05-20T04:09+02:00,324
2025-05-20T04:10+02:00,324
2025-05-20T04:11+02:00,323
2025-05-20T04:12+02:00,323
2025-05-20T04:13+02:00,322
2025-05-20T04:14+02:00,321
2025-05-20T04:15+02:00,320
2025-05-20T04:16+02:00,319
2025-05-20T04:17+02:00,319
2025-05-20T04:18+02:00,319
2025-05-20T04:19+02:00,319
2025-05-20T04:20+02:00,318
2025-05-20T04:21+02:00,318
2025-05-20T04:22+02:00,317
2025-05-20T04:23+02:00,317
2025-05-20T04:24+02:00,316
2025-05-20T04:25+02:00,316
2025-05-20T04:26+02:00,315
2025-05-20T04:27+02:00,315
2025-05-20T04:28+02:00,314
2025-05-20T04:29+02:00,313
2025-05-20T04:30+02:00,313
2025-05-20T04:31+02:00,313
2025-05-20T04:32+02:00,313
2025-05-20T04:33+02:00,313
2025-05-20T04:34+02:00,313
2025-05-20T04:35+02:00,312
2025-05-20T04:36+02:00,312
2025-05-20T04:37+02:00,311
2025-05-20T04:38+02:00,310
2025-05-20T04:39+02:00,310
2025-05-20T04:40+02:00,310
2025-05-20T04:41+02:00,310
2025-05-20T04:42+02:00,310
2025-05-20T04:43+02:00,310
2025-05-20T04:44+02:00,309
2025-05-20T04:45+02:00,309
2025-05-20T04:46+02:00,309
2025-05-20T04:47+02:00,309
2025-05-20T04:48+02:00,308
2025-05-20T04:49+02:00,308
2025-05-20T04:50+02:00,308
2025-05-20T04:51+02:00,307
2025-05-20T04:52+02:00,307
2025-05-20T04:53+02:00,308
2025-05-20T04:54+02:00,308
2025-05-20T04:55+02:00,308
2025-05-20T04:56+02:00,309
2025-05-20T04:57+02:00,308
2025-05-20T04:58+02:00,308
2025-05-20T04:59+02:00,308
2025-05-20T05:00+02:00,308
2025-05-20T05:01+02:00,308
2025-05-20T05:02+02:00,309
2025-05-20T05:03+02:00,309
2025-05-20T05:04+02:00,310
2025-05-20T05:05+02:00,310
2025-05-20T05:06+02:00,310
2025-05-20T05:07+02:00,311
2025-05-20T05:08+02:00,311
2025-05-20T05:09+02:00,312
2025-05-20T05:10+02:00,313
2025-05-20T05:11+02:00,314
2025-05-20T05:12+02:00,315
2025-05-20T05:13+02:00,316
2025-05-20T05:14+02:00,317
2025-05-20T05:15+02:00,318
2025-05-20T05:16+02:00,319
2025-05-20T05:17+02:00,321
2025-05-20T05:18+02:00,322
2025-05-20T05:19+02:00,324
2025-05-20T05:20+02:00,326
2025-05-20T05:21+02:00,328
2025-05-20T05:22+02:00,329
2025-05-20T05:23+02:00,331
2025-05-20T05:24+02:00,334
2025-05-20T05:25+02:00,336
2025-05-20T05:26+02:00,338
2025-05-20T05:27+02:00,341
2025-05-20T05:28+02:00,343
2025-05-20T05:29+02:00,345
2025-05-20T05:30+02:00,347
2025-05-20T05:31+02:00,350
2025-05-20T05:32+02:00,353
2025-05-20T05:33+02:00,355
2025-05-20T05:34+02:00,358
2025-05-20T05:35+02:00,362
2025-05-20T05:36+02:00,365
2025-05-20T05:37+02:00,368
2025-05-20T05:38+02:00,371
2025-05-20T05:39+02:00,374
2025-05-20T05:40+02:00,377
2025-05-20T05:41+02:00,380
2025-05-20T05:42+02:00,382
2025-05-20T05:43+02:00,385
2025-05-20T05:44+02:00,388
2025-05-20T05:45+02:00,391
2025-05-20T05:46+02:00,394
2025-05-20T05:47+02:00,397
2025-05-20T05:48+02:00,399
2025-05-20T05:49+02:00,402
2025-05-20T05:50+02:00,404
2025-05-20T05:51+02:00,407
2025-05-20T05:52+02:00,409
2025-05-20T05:53+02:00,412
2025-05-20T05:54+02:00,414
2025-05-20T05:55+02:00,417
2025-05-20T05:56+02:00,419
2025-05-20T05:57+02:00,421
2025-05-20T05:58+02:00,423
2025-05-20T05:59+02:00,425
2025-05-20T06:00+02:00,427
2025-05-20T06:01+02:00,429
2025-05-20T06:02+02:00,432
2025-05-20T06:03+02:00,433
2025-05-20T06:04+02:00,436
2025-05-20T06:05+02:00,438
2025-05-20T06:06+02:00,440
2025-05-20T06:07+02:00,442
2025-05-20T06:08+02:00,444
2025-05-20T06:09+02:00,446
2025-05-20T06:10+02:00,448
2025-05-20T06:11+02:00,450
2025-05-20T06:12+02:00,451
2025-05-20T06:13+02:00,453
2025-05-20T06:14+02:00,455
2025-05-20T06:15+02:00,458
2025-05-20T06:16+02:00,460
2025-05-20T06:17+02:00,462
2025-05-20T06:18+02:00,464
2025-05-20T06:19+02:00,466
2025-05-20T06:20+02:00,468
2025-05-20T06:21+02:00,471
2025-05-20T06:22+02:00,473
2025-05-20T06:23+02:00,475
2025-05-20T06:24+02:00,477
2025-05-20T06:25+02:00,480
2025-05-20T06:26+02:00,482
2025-05-20T06:28+02:00,486
2025-05-20T06:29+02:00,488
2025-05-20T06:30+02:00,490
2025-05-20T06:31+02:00,492
2025-05-20T06:32+02:00,494
2025-05-20T06:33+02:00,496
2025-05-20T06:34+02:00,498
2025-05-20T06:35+02:00,500
2025-05-20T06:36+02:00,502
2025-05-20T06:37+02:00,504
2025-05-20T06:38+02:00,506
2025-05-20T06:39+02:00,508
2025-05-20T06:40+02:00,510
2025-05-20T06:41+02:00,511
2025-05-20T06:42+02:00,513
2025-05-20T06:43+02:00,514
2025-05-20T06:44+02:00,516
2025-05-20T06:45+02:00,517
2025-05-20T06:46+02:00,519
2025-05-20T06:47+02:00,522
2025-05-20T06:48+02:00,523
2025-05-20T06:49+02:00,524
2025-05-20T06:50+02:00,526
2025-05-20T06:51+02:00,527
2025-05-20T06:52+02:00,528
2025-05-20T06:53+02:00,530
2025-05-20T06:54+02:00,531
2025-05-20T06:55+02:00,532
2025-05-20T06:56+02:00,534
2025-05-20T06:57+02:00,535
2025-05-20T06:58+02:00,536
2025-05-20T06:59+02:00,538
2025-05-20T07:00+02:00,539
2025-05-20T07:01+02:00,540
2025-05-20T07:02+02:00,541
2025-05-20T07:03+02:00,542
2025-05-20T07:04+02:00,543
2025-05-20T07:05+02:00,545
2025-05-20T07:06+02:00,546
2025-05-20T07:07+02:00,547
2025-05-20T07:08+02:00,549
2025-05-20T07:09+02:00,550
2025-05-20T07:10+02:00,552
2025-05-20T07:11+02:00,553
2025-05-20T07:12+02:00,554
2025-05-20T07:13+02:00,555
2025-05-20T07:14+02:00,555
2025-05-20T07:15+02:00,556
2025-05-20T07:16+02:00,557
2025-05-20T07:17+02:00,558
2025-05-20T07:18+02:00,559
2025-05-20T07:19+02:00,560
2025-05-20T07:20+02:00,562
2025-05-20T07:21+02:00,563
2025-05-20T07:22+02:00,564
2025-05-20T07:23+02:00,565
2025-05-20T07:24+02:00,566
2025-05-20T07:25+02:00,567
2025-05-20T07:26+02:00,567
2025-05-20T07:27+02:00,568
2025-05-20T07:28+02:00,570
2025-05-20T07:29+02:00,571
2025-05-20T07:30+02:00,572
2025-05-20T07:31+02:00,573
2025-05-20T07:32+02:00,574
2025-05-20T07:33+02:00,575
2025-05-20T07:34+02:00,576
2025-05-20T07:35+02:00,577
2025-05-20T07:36+02:00,578
2025-05-20T07:37+02:00,578
2025-05-20T07:38+02:00,580
2025-05-20T07:39+02:00,581
2025-05-20T07:40+02:00,582
2025-05-20T07:41+02:00,583
2025-05-20T07:42+02:00,584
2025-05-20T07:43+02:00,585
2025-05-20T07:44+02:00,586
2025-05-20T07:45+02:00,587
2025-05-20T07:46+02:00,588
2025-05-20T07:47+02:00,589
2025-05-20T07:48+02:00,590
2025-05-20T07:49+02:00,590
2025-05-20T07:50+02:00,592
2025-05-20T07:51+02:00,593
2025-05-20T07:52+02:00,593
2025-05-20T07:53+02:00,594
2025-05-20T07:54+02:00,595
2025-05-20T07:55+02:00,596
2025-05-20T07:56+02:00,597
2025-05-20T07:57+02:00,597
2025-05-20T07:58+02:00,598
2025-05-20T07:59+02:00,598
2025-05-20T08:00+02:00,599
2025-05-20T08:01+02:00,600
2025-05-20T08:02+02:00,601
2025-05-20T08:03+02:00,602
2025-05-20T08:04+02:00,603
2025-05-20T08:05+02:00,603
2025-05-20T08:06+02:00,604
2025-05-20T08:07+02:00,605
2025-05-20T08:08+02:00,606
2025-05-20T08:09+02:00,607
2025-05-20T08:10+02:00,607
2025-05-20T08:11+02:00,608
2025-05-20T08:12+02:00,609
2025-05-20T08:13+02:00,610
2025-05-20T08:14+02:00,611
2025-05-20T08:15+02:00,612
2025-05-20T08:16+02:00,612
2025-05-20T08:17+02:00,613
2025-05-20T08:18+02:00,614
2025-05-20T08:19+02:00,615
2025-05-20T08:20+02:00,615
2025-05-20T08:21+02:00,616
2025-05-20T08:22+02:00,617
2025-05-20T08:23+02:00,617
2025-05-20T08:24+02:00,618
2025-05-20T08:25+02:00,619
2025-05-20T08:26+02:00,620
2025-05-20T08:27+02:00,621
2025-05-20T08:28+02:00,621
2025-05-20T08:29+02:00,622
2025-05-20T08:30+02:00,623
2025-05-20T08:31+02:00,624
2025-05-20T08:32+02:00,624
2025-05-20T08:33+02:00,625
2025-05-20T08:34+02:00,626
2025-05-20T08:35+02:00,626
2025-05-20T08:36+02:00,627
2025-05-20T08:37+02:00,628
2025-05-20T08:38+02:00,629
2025-05-20T08:39+02:00,629
2025-05-20T08:40+02:00,630
2025-05-20T08:41+02:00,631
2025-05-20T08:42+02:00,631
2025-05-20T08:43+02:00,632
2025-05-20T08:44+02:00,633
2025-05-20T08:45+02:00,633
2025-05-20T08:46+02:00,634
2025-05-20T08:47+02:00,635
2025-05-20T08:48+02:00,636
2025-05-20T08:49+02:00,636
2025-05-20T08:50+02:00,637
2025-05-20T08:51+02:00,638
2025-05-20T08:52+02:00,638
2025-05-20T08:53+02:00,639
2025-05-20T08:54+02:00,639
2025-05-20T08:55+02:00,640
2025-05-20T08:56+02:00,641
2025-05-20T08:57+02:00,641
2025-05-20T08:58+02:00,642
2025-05-20T08:59+02:00,643
2025-05-20T09:00+02:00,643
2025-05-20T09:01+02:00,644
2025-05-20T09:02+02:00,644
2025-05-20T09:03+02:00,645
2025-05-20T09:04+02:00,645
2025-05-20T09:05+02:00,646
2025-05-20T09:06+02:00,646
2025-05-20T09:07+02:00,647
2025-05-20T09:08+02:00,648
2025-05-20T09:09+02:00,648
2025-05-20T09:10+02:00,649
2025-05-20T09:11+02:00,649
2025-05-20T09:12+02:00,649
2025-05-20T09:13+02:00,650
2025-05-20T09:14+02:00,650
2025-05-20T09:15+02:00,651
2025-05-20T09:16+02:00,651
2025-05-20T09:17+02:00,652
2025-05-20T09:18+02:00,652
2025-05-20T09:19+02:00,653
2025-05-20T09:20+02:00,654
2025-05-20T09:21+02:00,654
2025-05-20T09:22+02:00,655
2025-05-20T09:23+02:00,655
2025-05-20T09:24+02:00,655
2025-05-20T09:25+02:00,656
2025-05-20T09:26+02:00,656
2025-05-20T09:27+02:00,657
2025-05-20T09:28+02:00,657
2025-05-20T09:29+02:00,657
2025-05-20T09:30+02:00,658
2025-05-20T09:31+02:00,658
2025-05-20T09:32+02:00,659
2025-05-20T09:33+02:00,659
2025-05-20T09:34+02:00,660
2025-05-20T09:35+02:00,660
2025-05-20T09:36+02:00,660
2025-05-20T09:37+02:00,660
2025-05-20T09:38+02:00,661
2025-05-20T09:39+02:00,661
2025-05-20T09:40+02:00,662
2025-05-20T09:41+02:00,662
2025-05-20T09:42+02:00,663
2025-05-20T09:43+02:00,664
2025-05-20T09:44+02:00,664
2025-05-20T09:45+02:00,664
2025-05-20T09:46+02:00,664
2025-05-20T09:47+02:00,664
2025-05-20T09:48+02:00,663
2025-05-20T09:49+02:00,663
2025-05-20T09:50+02:00,662
2025-05-20T09:51+02:00,662
2025-05-20T09:52+02:00,662
2025-05-20T09:53+02:00,663
2025-05-20T09:54+02:00,664
2025-05-20T09:55+02:00,664
2025-05-20T09:56+02:00,665
2025-05-20T09:57+02:00,666
2025-05-20T09:58+02:00,666
2025-05-20T09:59+02:00,666
2025-05-20T10:00+02:00,666
2025-05-20T10:01+02:00,666
2025-05-20T10:02+02:00,667
2025-05-20T10:03+02:00,668
2025-05-20T10:04+02:00,668
2025-05-20T10:05+02:00,669
2025-05-20T10:06+02:00,669
2025-05-20T10:07+02:00,668
2025-05-20T10:08+02:00,668
2025-05-20T10:09+02:00,667
2025-05-20T10:10+02:00,667
2025-05-20T10:11+02:00,667
2025-05-20T10:12+02:00,667
2025-05-20T10:13+02:00,668
2025-05-20T10:14+02:00,668
2025-05-20T10:15+02:00,668
2025-05-20T10:16+02:00,668
2025-05-20T10:17+02:00,669
2025-05-20T10:18+02:00,669
2025-05-20T10:19+02:00,670
2025-05-20T10:20+02:00,670
2025-05-20T10:21+02:00,671
2025-05-20T10:22+02:00,671
2025-05-20T10:23+02:00,671
2025-05-20T10:24+02:00,670
2025-05-20T10:25+02:00,670
2025-05-20T10:26+02:00,670
2025-05-20T10:27+02:00,669
2025-05-20T10:28+02:00,669
2025-05-20T10:29+02:00,669
2025-05-20T10:30+02:00,669
2025-05-20T10:31+02:00,668
2025-05-20T10:32+02:00,667
2025-05-20T10:33+02:00,667
2025-05-20T10:34+02:00,666
2025-05-20T10:35+02:00,666
2025-05-20T10:36+02:00,666
2025-05-20T10:37+02:00,666
2025-05-20T10:38+02:00,666
2025-05-20T10:39+02:00,666
2025-05-20T10:40+02:00,665
2025-05-20T10:41+02:00,665
2025-05-20T10:42+02:00,665
2025-05-20T10:43+02:00,665
2025-05-20T10:44+02:00,664
2025-05-20T10:45+02:00,664
2025-05-20T10:46+02:00,664
2025-05-20T10:47+02:00,663
2025-05-20T10:48+02:00,663
2025-05-20T10:49+02:00,662
2025-05-20T10:50+02:00,661
2025-05-20T10:51+02:00,661
2025-05-20T10:52+02:00,660
2025-05-20T10:53+02:00,660
2025-05-20T10:54+02:00,659
2025-05-20T10:55+02:00,658
2025-05-20T10:56+02:00,658
2025-05-20T10:57+02:00,657
2025-05-20T10:58+02:00,656
2025-05-20T10:59+02:00,656
2025-05-20T11:00+02:00,655
2025-05-20T11:01+02:00,655
2025-05-20T11:02+02:00,655
2025-05-20T11:03+02:00,654
2025-05-20T11:04+02:00,654
2025-05-20T11:05+02:00,653
2025-05-20T11:06+02:00,652
2025-05-20T11:07+02:00,652
2025-05-20T11:08+02:00,651
2025-05-20T11:09+02:00,650
2025-05-20T11:10+02:00,649
2025-05-20T11:11+02:00,648
2025-05-20T11:12+02:00,647
2025-05-20T11:13+02:00,645
2025-05-20T11:14+02:00,644
2025-05-20T11:15+02:00,643
2025-05-20T11:16+02:00,642
2025-05-20T11:17+02:00,641
2025-05-20T11:18+02:00,640
2025-05-20T11:19+02:00,640
2025-05-20T11:20+02:00,639
2025-05-20T11:21+02:00,638
2025-05-20T11:22+02:00,637
2025-05-20T11:23+02:00,636
2025-05-20T11:24+02:00,636
2025-05-20T11:25+02:00,635
2025-05-20T11:26+02:00,634
2025-05-20T11:27+02:00,633
2025-05-20T11:28+02:00,631
2025-05-20T11:29+02:00,630
2025-05-20T11:30+02:00,629
2025-05-20T11:31+02:00,627
2025-05-20T11:32+02:00,626
2025-05-20T11:33+02:00,625
2025-05-20T11:34+02:00,624
2025-05-20T11:35+02:00,622
2025-05-20T11:36+02:00,621
2025-05-20T11:37+02:00,619
2025-05-20T11:38+02:00,618
2025-05-20T11:39+02:00,616
2025-05-20T11:40+02:00,615
2025-05-20T11:41+02:00,614
2025-05-20T11:42+02:00,613
2025-05-20T11:43+02:00,612
2025-05-20T11:44+02:00,610
2025-05-20T11:45+02:00,609
2025-05-20T11:46+02:00,608
2025-05-20T11:47+02:00,606
2025-05-20T11:48+02:00,605
2025-05-20T11:49+02:00,603
2025-05-20T11:50+02:00,602
2025-05-20T11:51+02:00,601
2025-05-20T11:52+02:00,600
2025-05-20T11:53+02:00,598
2025-05-20T11:54+02:00,597
2025-05-20T11:55+02:00,596
2025-05-20T11:56+02:00,594
2025-05-20T11:57+02:00,593
2025-05-20T11:58+02:00,591
2025-05-20T11:59+02:00,590
2025-05-20T12:00+02:00,588
2025-05-20T12:01+02:00,587
2025-05-20T12:02+02:00,585
2025-05-20T12:03+02:00,584
2025-05-20T12:04+02:00,583
2025-05-20T12:05+02:00,581
2025-05-20T12:06+02:00,580
2025-05-20T12:07+02:00,579
2025-05-20T12:08+02:00,577
2025-05-20T12:09+02:00,576
2025-05-20T12:10+02:00,575
2025-05-20T12:11+02:00,573
2025-05-20T12:12+02:00,572
2025-05-20T12:13+02:00,571
2025-05-20T12:14+02:00,570
2025-05-20T12:15+02:00,568
2025-05-20T12:16+02:00,567
2025-05-20T12:17+02:00,565
2025-05-20T12:18+02:00,564
2025-05-20T12:19+02:00,562
2025-05-20T12:20+02:00,561
2025-05-20T12:21+02:00,559
2025-05-20T12:22+02:00,558
2025-05-20T12:23+02:00,557
2025-05-20T12:24+02:00,555
2025-05-20T12:25+02:00,554
2025-05-20T12:26+02:00,553
2025-05-20T12:27+02:00,551
2025-05-20T12:28+02:00,550
2025-05-20T12:29+02:00,548
2025-05-20T12:30+02:00,547
2025-05-20T12:31+02:00,546
2025-05-20T12:32+02:00,545
2025-05-20T12:33+02:00,543
2025-05-20T12:34+02:00,541
2025-05-20T12:35+02:00,540
2025-05-20T12:36+02:00,538
2025-05-20T12:37+02:00,537
2025-05-20T12:38+02:00,536
2025-05-20T12:39+02:00,535
2025-05-20T12:40+02:00,533
2025-05-20T12:41+02:00,531
2025-05-20T12:42+02:00,530
2025-05-20T12:43+02:00,529
2025-05-20T12:44+02:00,528
2025-05-20T12:45+02:00,526
2025-05-20T12:46+02:00,524
2025-05-20T12:47+02:00,523
2025-05-20T12:48+02:00,522
